entry,time,xfer,mode,type1,type2
1,21:47:01 GMT,1,req,1,0,0,0
2,21:47:01 GMT,1,rpl,1,3,3,3
3,21:47:06 GMT,2,req,1,0,0,0
4,21:47:06 GMT,2,rpl,1,3,3,3
5,21:47:11 GMT,3,req,1,0,0,0
6,21:47:11 GMT,3,rpl,1,3,3,3
7,21:47:16 GMT,4,req,1,0,0,0
8,21:47:16 GMT,4,rpl,1,3,3,3
